Date,ABRUZZO,BASILICATA,CALABRIA,CAMPANIA,EMILIA ROMAGNA,FRIULI VENEZIA GIULIA,LAZIO,LIGURIA,LOMBARDIA,MARCHE,MOLISE,PIEMONTE,PUGLIA,SARDEGNA,SICILIA,TOSCANA,TRENTINO ALTO ADIGE,UMBRIA,VALLE D'AOSTA,VENETO
2023-01-31,0.12244897959183687,0.13492063492063489,0.08767424798239176,0.0762562209022315,0.1487935656836461,0.17610062893081757,0.12873345935727798,0.20603907637655428,0.3161824379159228,0.026252983293556076,0.16117216117216127,0.00649999999999995,0.3612637362637363,-0.20887528691660284,-0.0623076923076924,-0.06942253076680349,-0.12228796844181455,0.054396423248882275,-0.35359116022099446,0.2197044334975371
2023-02-28,0.14821536600120977,0.10317460317460325,0.10491562729273651,0.0910849588908591,0.14510723860589803,0.21638655462184864,0.1265344664778092,0.21403197158081722,0.31472163609803605,0.01916167664670665,0.15999999999999992,0.006750000000000034,0.3585164835164836,-0.20772762050497307,-0.055247768544167464,-0.06090249289996841,-0.12426035502958577,0.05365126676602072,-0.3259668508287292,0.27025641025641023
2023-03-31,0.1396614268440146,0.12169312169312163,0.1056493030080703,0.09909619109102641,0.14750251424740202,0.2268907563025211,0.1378659112370162,0.2549728752260396,0.31829248498620366,0.029832935560859086,0.19999999999999996,0.0022483137646762685,0.3811813186813189,-0.2046671767406273,-0.04755309325946444,-0.05364468286525714,-0.0986193293885601,0.054396423248882275,-0.28729281767955805,0.2506420133538778
2023-04-30,0.13422007255139046,0.0978835978835979,0.10601614086573741,0.09586830213040676,0.14616158229969822,0.23949579831932777,0.14806421152030214,0.2649186256781193,0.33295436089004404,0.027446300715990413,0.16727272727272724,-0.010747313171707074,0.37293956043956045,-0.21092854413450512,-0.04293628808864269,-0.050949367088607644,-0.059171597633136064,0.054396423248882275,-0.22651933701657456,0.24858757062146886
2023-05-31,0.13059250302297465,0.14814814814814814,0.12252384446074838,0.1124919302775984,0.15018437814280916,0.2983193277310925,0.14938621340887637,0.2664859981933152,0.3443235341887281,0.03221957040572798,0.17818181818181822,0.017377970866343073,0.38667582417582436,-0.20557890714558646,-0.02253086419753103,-0.045454545454545525,-0.07086614173228345,0.06184798807749625,-0.2817679558011049,0.2773497688751927
2023-06-30,0.11380145278450371,0.20108695652173902,0.11445341159207634,0.1287927695287283,0.161127895266868,0.27100840336134446,0.16713881019830024,0.26287262872628725,0.3513074549293487,0.05029940119760479,0.1454545454545455,0.016754188547136728,0.42067307692307687,-0.21780664883454326,-0.022699197035206953,-0.04746734628862681,-0.07086614173228345,0.05737704918032782,-0.3591160220994475,0.27426810477657915
2023-07-31,0.1537530266343825,0.2527173913043479,0.09041394335511987,0.13071578607206336,0.1671701913393755,0.25630252100840334,0.17439001324002268,0.2423423423423423,0.35942829299983736,0.042959427207637235,0.1200000000000001,0.009252313078269347,0.4419642857142858,-0.20901795949560575,-0.01544163063619508,-0.0711622125543816,-0.1220472440944882,0.06333830104321914,-0.3867403314917127,0.29019003595274784
2023-08-31,0.16636418632788863,0.22554347826086962,0.10935779816513769,0.1462271772499597,0.1651560926485398,0.27941176470588225,0.19235861547191235,0.2630630630630628,0.38842840890622465,0.05508982035928134,0.11636363636363645,0.015253813453363296,0.4553540882654805,-0.2032862055789072,-0.0061766522544780544,-0.03699019917799562,-0.08661417322834641,0.06333830104321914,-0.37016574585635365,0.2989214175654853
2023-09-30,0.12602100350058332,0.2717391304347827,0.11779816513761454,0.16772100567721004,0.17186975495132595,0.23319327731092443,0.19561551433389557,0.2684684684684684,0.3972046156346498,0.07646356033452806,0.13454545454545452,0.03500875218804711,0.47973901098901117,-0.19074923547400613,-0.0006176652254477055,-0.031931710401517543,-0.08858267716535428,0.06398809523809512,-0.3867403314917127,0.3168977914740627
2023-10-31,0.1423570595099184,0.2934782608695652,0.13276940051489516,0.18069748580697476,0.16851292379993277,0.31789473684210523,0.2097862767154106,0.27477477477477463,0.4124817162359826,0.09199522102747903,0.08000000000000007,0.054013503375843985,0.5065247252747251,-0.18463302752293576,0.01775787523162453,-0.022447043945621137,-0.08267716535433067,0.07366071428571419,-0.3204419889502762,0.3328197226502312
2023-11-30,0.1359393232205368,0.30434782608695654,0.14385835485060872,0.18343866472208714,0.18160456529036595,0.3305263157894738,0.2120359955005624,0.2702702702702702,0.4195383615084527,0.08363201911589013,0.12363636363636354,0.057514378594648585,0.5367445054945055,-0.1785168195718655,0.03150092649783809,-0.021814732848561502,-0.06299212598425197,0.09226190476190466,-0.24861878453038677,0.3364149974319466
2023-12-31,0.15926583777383052,0.30163043478260865,0.12061969752858714,0.18781396856263166,0.19906008727760982,0.34526315789473694,0.23713096139288425,0.22522522522522515,0.4184420230931858,0.09796893667861406,0.15272727272727282,0.06253139126067286,0.5178571428571428,-0.18195718654434245,0.036287831995058806,-0.021814732848561502,-0.05294117647058827,0.10416666666666652,-0.27071823204419887,0.3353877760657422
